frame_id,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z
26,0.32859336417043683,-0.776082007009302,-0.6446713002384348,-0.1668577732530785,-0.8224993625467165,-0.6604802401722116,0.24308314006650922,-0.6745380440538271,-0.5776713002384347,-0.11753757465755466,-0.706380395013605,-0.5934802401722116
27,0.32903396411345587,-0.7765678521773052,-0.6446350687460649,-0.1669043369729699,-0.823130821861906,-0.6606355780081499,0.24346860571311102,-0.674989199318571,-0.577635068746065,-0.11759726630045786,-0.706909811176939,-0.5936355780081499
28,0.3293401828922773,-0.777059755470736,-0.6443524395020894,-0.16690003062109704,-0.8237157084011865,-0.6604336534532003,0.24373322044987922,-0.6754541613125634,-0.5773524395020894,-0.11759407753567452,-0.7074146486782861,-0.5934336534532002
29,0.32956898048730876,-0.7772990634249688,-0.6441814849994647,-0.16706802114633534,-0.8237145116137505,-0.660453910651015,0.24398121074052836,-0.6756816079424859,-0.5771814849994648,-0.1177672313132665,-0.7074109484957696,-0.593453910651015
30,0.3296340114120073,-0.7770571835110616,-0.6443321009078462,-0.1669109308477812,-0.8236119873593282,-0.6607245107093294,0.244067848348958,-0.675457430608077,-0.5773321009078463,-0.11769055513109494,-0.7073294646809529,-0.5937245107093294
31,0.3300848647721213,-0.7770680284048801,-0.6445493354715601,-0.16688869448824706,-0.8237292265440708,-0.6610018863596216,0.2445227250225943,-0.6754928326155429,-0.5775493354715602,-0.11769366564675154,-0.7074592804457431,-0.5940018863596217
32,0.3302621650852404,-0.7767105668680914,-0.6443993797534544,-0.16687046407087225,-0.8235048025744207,-0.6607173433536131,0.2447362202562533,-0.6752477854388006,-0.5773993797534545,-0.11766182301862615,-0.7073333829539068,-0.5937173433536131
33,0.3305145922972792,-0.7768282566439451,-0.6446248267777408,-0.16680936776856248,-0.8235619936358274,-0.6608831857331241,0.24498919881125625,-0.6753768597018064,-0.5776248267777407,-0.11759258323172395,-0.7074030313860715,-0.593883185733124
34,0.33082813537563505,-0.77703211815611,-0.6450633791570197,-0.1666785427287656,-0.8237399867321598,-0.6612247613553535,0.24528791523422422,-0.675576548888837,-0.5780633791570197,-0.11745988064561663,-0.7075713089253055,-0.5942247613553534
35,0.33100214515881854,-0.7770227833976834,-0.6455396848233994,-0.1667064883832423,-0.823622171520242,-0.6617013054403122,0.24546502445893603,-0.6755778237571805,-0.5785396848233995,-0.11748451824230832,-0.7074728652229397,-0.5947013054403123
36,0.3312524554178895,-0.7771400049349343,-0.6459350147148555,-0.16656053095601187,-0.823682053389219,-0.6620242156883662,0.24565294355608835,-0.6756926015039956,-0.5789350147148555,-0.11730032443545446,-0.7075124219080483,-0.5950242156883663
37,0.3312902783863876,-0.7771118681712242,-0.6460865301861609,-0.16649134104320074,-0.8234267037196251,-0.6620525283589209,0.24570361132553553,-0.6756659548564049,-0.579086530186161,-0.11716795359918142,-0.7072942655367943,-0.595052528358921
38,0.33129718349358206,-0.7774373967858257,-0.6462094558151286,-0.1661953981123292,-0.823494442245573,-0.6620927227409403,0.2457105313338912,-0.6759984572144451,-0.5792094558151285,-0.11692256285766,-0.7073255260201396,-0.5950927227409403
39,0.3314110387328577,-0.7777120281530854,-0.6462249265562374,-0.16593265047040462,-0.8234597255064484,-0.662070284927972,0.24582267293962956,-0.6762811352087494,-0.5792249265562374,-0.1166739415165472,-0.7073111940695282,-0.595070284927972
40,0.33152456099482897,-0.7782193646845605,-0.6462340924673526,-0.16571046894100783,-0.8233906851229456,-0.6621607515745609,0.24592054898234728,-0.6768092737612512,-0.5792340924673527,-0.11644950991181013,-0.7072954998430994,-0.5951607515745609
41,0.33173066054618316,-0.7785612578976682,-0.6461334869663229,-0.16550013745987457,-0.8232330914128354,-0.6622041508953085,0.24614387427604156,-0.6771329279530576,-0.5791334869663228,-0.11625434781277222,-0.7071548934567502,-0.5952041508953084
42,0.33190114389604175,-0.778597508600067,-0.6461010330167922,-0.16530195285135663,-0.8227634774950255,-0.6622119300810012,0.24631984125321948,-0.6771796690729369,-0.5791010330167922,-0.11605992574745572,-0.706731532743286,-0.5952119300810012
43,0.3320316970502655,-0.7784233587303016,-0.6461032528651189,-0.16525064407236179,-0.8222924964942786,-0.6622444886935186,0.2464787215148727,-0.6769934790649268,-0.5791032528651189,-0.11597527562028964,-0.7063062685050818,-0.5952444886935185
44,0.332163907556563,-0.7784598645534526,-0.6462084693367138,-0.16510849449154796,-0.8220305618610393,-0.6623244327957287,0.2466364726114565,-0.6769696649875652,-0.5792084693367139,-0.11581132564064922,-0.7060676988925945,-0.5953244327957288
45,0.3326410142900833,-0.7786735788754737,-0.6469648272409612,-0.1649156274078003,-0.8222107187680519,-0.662784376801508,0.24707207961105193,-0.6770175591878211,-0.5799648272409611,-0.1156312065003029,-0.7061507598332679,-0.595784376801508
46,0.33281045265477394,-0.7782182529854713,-0.6469683265499735,-0.16475639633852746,-0.8218098119187294,-0.6623629545979166,0.24723837383073066,-0.6765649155068336,-0.5799683265499735,-0.11545573316532876,-0.7057936027932106,-0.5953629545979167
47,0.3329068405464142,-0.7775301532313725,-0.6469178407277076,-0.16467829217167207,-0.8212420539424321,-0.6618489830578773,0.2473519278600662,-0.6759123997256657,-0.5799178407277076,-0.115358652369693,-0.7053052382037541,-0.5948489830578773
48,0.3330336394846496,-0.7770729397767522,-0.6467808462733657,-0.16440544695257575,-0.8204954599374272,-0.661027190839711,0.24751033216119378,-0.6755016182893254,-0.5797808462733657,-0.11504586458801658,-0.7046603893273808,-0.5940271908397109
49,0.33312482518338316,-0.7764359188661619,-0.6468456912870002,-0.16414428370810397,-0.8194680882082029,-0.6603306461209846,0.2475817887225067,-0.6748989892587706,-0.5798456912870001,-0.11469438540554888,-0.703731365262036,-0.5933306461209845
50,0.33330854060760595,-0.7762249046841985,-0.6471348743754828,-0.1636873107899084,-0.8186826044598943,-0.659733269723078,0.24772246959320166,-0.6746704513112431,-0.5801348743754827,-0.11419090596326731,-0.7029846841374761,-0.5927332697230779
51,0.3334196324892864,-0.7755156004526562,-0.6472885215298048,-0.16312018377105142,-0.8172079169847912,-0.6589167916790357,0.24782672184189414,-0.6740203940966076,-0.5802885215298047,-0.11359587652007486,-0.7016613328554577,-0.5919167916790357
52,0.33368817707736076,-0.7747068288715284,-0.6474519834794301,-0.1626083777264875,-0.8152515175731581,-0.6577751503266591,0.24803633233744682,-0.6732959034831922,-0.5804519834794302,-0.11298637101214348,-0.6999361994655531,-0.5907751503266592
53,0.334074226745797,-0.7741148705229389,-0.6475733036082318,-0.16173282491283336,-0.8130883807882893,-0.6563578957598737,0.24831883383674702,-0.6727575297102558,-0.5805733036082318,-0.1120682753832809,-0.6979457969412434,-0.5893578957598736
54,0.33442067383574203,-0.7736285509118808,-0.6478085706054673,-0.1609933447952394,-0.8106702746400607,-0.6550158450424179,0.2486079859619017,-0.6722845019349826,-0.5808085706054672,-0.11130215198947235,-0.6957535327920688,-0.5880158450424179
55,0.3349178040071732,-0.7729655227636135,-0.6480096139318008,-0.16003235637700497,-0.8075645289396084,-0.6535837211019058,0.24909307599508823,-0.6716428122495449,-0.5810096139318007,-0.11033931582724987,-0.6929504594777859,-0.5865837211019057
56,0.3353245629929842,-0.7726423217646774,-0.6480378636975763,-0.15919343391425,-0.8042492343775924,-0.6520279774327753,0.24954438945286883,-0.6713067366473373,-0.5810378636975764,-0.10952175417906629,-0.6899622156016525,-0.5850279774327753
57,0.335584560502983,-0.7724386855429715,-0.6482197941344856,-0.1585140879259339,-0.8010426565474575,-0.6510481537383674,0.24983037458798973,-0.6710910602873867,-0.5812197941344855,-0.10886140717127235,-0.6870327397650784,-0.5840481537383674
58,0.3357710262582587,-0.7723833480869453,-0.6484466573923509,-0.158149881119938,-0.7977247992550056,-0.6505791923731248,0.2501118501470374,-0.670949892142884,-0.5814466573923508,-0.10847056453964243,-0.6839741626773994,-0.5835791923731247
59,0.33593720611211064,-0.7723790767977504,-0.6484744307939916,-0.15781981829527614,-0.7948524716685085,-0.6505766270105748,0.2503848862278104,-0.6708690288851528,-0.5814744307939915,-0.10814413014773128,-0.681243336517599,-0.5835766270105748
60,0.33616556107393314,-0.7725559011383323,-0.6483723695713379,-0.15730850518354367,-0.7921491399688987,-0.650585549636493,0.25068847715250064,-0.6710217729492454,-0.5813723695713379,-0.10765109331020306,-0.6787099972648887,-0.5835855496364929
61,0.33617485386104895,-0.7726551962050894,-0.6481460985832246,-0.15700545090465234,-0.7896980714950064,-0.6509156880073579,0.25081328374119116,-0.6710966301116446,-0.5811460985832245,-0.1073977791073768,-0.6763629985007742,-0.5839156880073578
62,0.33639716203170855,-0.7732380577837208,-0.6483074195689014,-0.15658525531333845,-0.7878740975176075,-0.6517356403178027,0.2511488258357628,-0.6715930053507069,-0.5813074195689013,-0.10706132059139173,-0.6745919534479359,-0.5847356403178027
63,0.33651560146438775,-0.773783872805253,-0.6480826693849302,-0.1563557724274427,-0.7865637642961892,-0.6523756939248777,0.25129724640476403,-0.6721779806238565,-0.5810826693849301,-0.10690776657235923,-0.6733270389658365,-0.5853756939248776
64,0.33659755872550545,-0.7739040576589273,-0.6479130551805239,-0.15641752196487846,-0.7855885945928263,-0.6532751486291628,0.25129539953532753,-0.6723126494062113,-0.5809130551805239,-0.10694853527483406,-0.6723345243108438,-0.5862751486291629
65,0.33671919387353744,-0.7743517370344001,-0.6476275503065043,-0.1565857740067116,-0.7848345847249824,-0.654135841074174,0.2513783810712227,-0.6727960915685492,-0.5806275503065044,-0.10718963164316331,-0.6715256185651618,-0.587135841074174
66,0.3367399611119801,-0.7744429081109576,-0.6473848328854233,-0.15681674698547776,-0.7838184207109027,-0.6551406488682419,0.2513174601440007,-0.6729495494988971,-0.5803848328854232,-0.10749311367229875,-0.670482692065578,-0.5881406488682418
67,0.3366590828530598,-0.7746809541188326,-0.6469718075583468,-0.15736613265349386,-0.7833331047497836,-0.6558191037962924,0.2511393071048069,-0.6732350408040133,-0.5799718075583469,-0.1080367921955776,-0.6699849187337008,-0.5888191037962924
68,0.33638411362801346,-0.7750998584386684,-0.6466216585860631,-0.15808295111026016,-0.7827700225469447,-0.6564195893035314,0.2508003820959166,-0.6736226526853419,-0.5796216585860631,-0.10874837289418426,-0.6694009153005458,-0.5894195893035313
69,0.3357576059152034,-0.7759600281927814,-0.645812838952565,-0.1588816715429875,-0.7820265293333759,-0.6564823683905838,0.2501609103728679,-0.6744413972113361,-0.578812838952565,-0.10955549758182492,-0.6687071323607197,-0.5894823683905838
70,0.334759925566944,-0.7766951970390514,-0.6446189466022223,-0.16003188017722714,-0.7811178020767406,-0.6563578429721564,0.2492097216475333,-0.6751438431076244,-0.5776189466022222,-0.11059772495147335,-0.6678617052368359,-0.5893578429721563
71,0.333344089527289,-0.7785851077456645,-0.643161420557131,-0.16127010927661267,-0.7805201129336528,-0.6560508653851644,0.24781750394837054,-0.6768818811793498,-0.5761614205571309,-0.11166235552295056,-0.6673328594584635,-0.5890508653851644
72,0.33171669753829347,-0.7801596704362673,-0.6411444773239692,-0.1626492181177963,-0.7800881448625369,-0.6552129616303046,0.2461167684439789,-0.6782988491891665,-0.5741444773239692,-0.1128411629553665,-0.6669014278291506,-0.5882129616303047
73,0.3292735381349554,-0.7819705319904795,-0.6379385655230467,-0.1643680916801462,-0.7792222810291758,-0.6533851092165892,0.24366589023914242,-0.6799879384541025,-0.5709385655230468,-0.11425497249517536,-0.6661653233074656,-0.5863851092165893
74,0.327071608829931,-0.7839761203191924,-0.6348529824273588,-0.1663210374827826,-0.7785622900388884,-0.6516000994699003,0.24129264228387237,-0.6817927187345671,-0.5678529824273587,-0.11589865959839463,-0.6655698245428252,-0.5846000994699002
75,0.3246271666738916,-0.7863988399710151,-0.6303012561313279,-0.1681283357884955,-0.7777226686682197,-0.648126144360698,0.23854844836925748,-0.6840882420744392,-0.563301256131328,-0.1173442024138045,-0.6647101760115119,-0.5811261443606981
76,0.32229732858938975,-0.7912394764323178,-0.624292201474882,-0.16979423773484426,-0.7777766349215451,-0.6434987253701456,0.2358236997107963,-0.6886866452593747,-0.5572922014748819,-0.11851354551511006,-0.6645657184023801,-0.5764987253701456
77,0.31948936955449225,-0.7984844604392167,-0.6160909319555152,-0.17116308732512353,-0.7787260571379777,-0.637402095857798,0.23245232777115943,-0.6957098999877092,-0.5490909319555153,-0.11942372246268151,-0.6652193227667924,-0.570402095857798
78,0.317768522421765,-0.8085575041332669,-0.607536441428957,-0.1721507228213075,-0.7828734454670376,-0.6320415798261738,0.23006332747166125,-0.7051184114971585,-0.540536441428957,-0.11976506479556592,-0.6685057816067166,-0.5650415798261738
79,0.3171109124051088,-0.8213267387691541,-0.5996311862723429,-0.17363972822561324,-0.7886401476207776,-0.627902384545048,0.2287182076798433,-0.7170154513660474,-0.532631186272343,-0.12057378748788894,-0.6730666221920056,-0.560902384545048
80,0.3158158073984203,-0.8319891388551808,-0.5932342953931,-0.1759873320497456,-0.792463510765276,-0.6253367014180329,0.2270201007686672,-0.7269912059442616,-0.5262342953931,-0.12235160071029094,-0.6759339268343068,-0.5583367014180328
81,0.3159951974571391,-0.838570946090426,-0.5908833136862095,-0.17813459439867296,-0.7940512236287256,-0.6256921282118137,0.22708947555429182,-0.7331615027119776,-0.5238833136862096,-0.12409885628813067,-0.6769801911046167,-0.5586921282118138
82,0.3159613057785271,-0.841887953282201,-0.5906814077273654,-0.17993402035901562,-0.792673172951543,-0.6272529104129123,0.22707939593126758,-0.7364166402824757,-0.5236814077273655,-0.12560490818688885,-0.6755473637588856,-0.5602529104129124
83,0.31641748026887173,-0.8437795168702102,-0.5917038402973178,-0.1813474200578571,-0.790696514302919,-0.6298900924144748,0.2275866814045071,-0.7383690602128006,-0.5247038402973179,-0.12678506000956302,-0.67358703678293,-0.5628900924144749
84,0.31710601996596166,-0.8449155099900985,-0.5927164653030315,-0.18173446107690028,-0.7879779346498275,-0.6317972043243327,0.22834252964670965,-0.739600539973619,-0.5257164653030315,-0.12707968402688197,-0.6709952362092757,-0.5647972043243328
85,0.3180173016559369,-0.8455914875971333,-0.595394071630043,-0.18166972925550873,-0.7863871476160542,-0.6352578964744033,0.22953644166104858,-0.7402272245394246,-0.5283940716300429,-0.12710646023638184,-0.669393422316219,-0.5682578964744033
86,0.3191375505261611,-0.8458302414375166,-0.6013787880194739,-0.18078764564464578,-0.7861832177596907,-0.6415283575308874,0.2307998161845397,-0.7406024730163435,-0.5343787880194738,-0.126649402446251,-0.6691318547683577,-0.5745283575308874
87,0.32013821434986944,-0.8479589583304248,-0.6085111834558967,-0.17936429548251276,-0.7858711244490466,-0.6498529054674629,0.23193925452244635,-0.7429820062544665,-0.5415111834558967,-0.12552038002001886,-0.6687266590025744,-0.5828529054674628
88,0.3198588268649889,-0.8485319133116304,-0.6179542001256393,-0.17749503983136883,-0.7856459732367097,-0.658834820605223,0.231623061169417,-0.7438536401106416,-0.5509542001256393,-0.12420471740838757,-0.6685422177626191,-0.5918348206052231
89,0.31940614443064597,-0.8491907380516873,-0.6274790188955321,-0.1747387124991331,-0.7847713492806302,-0.6683902165578857,0.23127578954935935,-0.745007779448782,-0.5604790188955322,-0.12210781116246316,-0.6676708124573575,-0.6013902165578857
90,0.3188225699328502,-0.8476664206952812,-0.6345299025202178,-0.17027752867707413,-0.7825053117246391,-0.6723417182588958,0.2304748518132289,-0.7443478486509086,-0.5675299025202178,-0.1180344151593129,-0.6659331700773002,-0.6053417182588958
91,0.31792604267707425,-0.8449227521281946,-0.6386980348414018,-0.1642336314905588,-0.7764162132602441,-0.6713267498797013,0.2296860301505621,-0.7423129389148462,-0.5716980348414018,-0.11227627754101199,-0.6607714602809656,-0.6043267498797014
92,0.3165698393903842,-0.8422596418353292,-0.6350814657658763,-0.15638923200739718,-0.7712420784922811,-0.658976014182014,0.22899002281056546,-0.7400670611354085,-0.5680814657658764,-0.1039011433996091,-0.657487686822054,-0.5919760141820141
93,0.3158252628886675,-0.841069670933259,-0.6323041555192592,-0.14720537342190987,-0.7636545026478891,-0.648662173440707,0.22932893954157585,-0.738902660625947,-0.5653041555192592,-0.09458132661938912,-0.6517582261738901,-0.5816621734407069
94,0.3122542323220632,-0.8315728520152044,-0.6361475370182941,-0.13999967559686688,-0.7595181678530645,-0.6339024684681842,0.22671085313447925,-0.7295945500132512,-0.5691475370182941,-0.087004411066685,-0.651492974638648,-0.5669024684681843
95,0.31049566267551576,-0.8232451404813241,-0.6413899938239813,-0.13256548048435057,-0.758290502000184,-0.6254605332984686,0.2263411760193268,-0.7212145056012582,-0.5743899938239814,-0.08055431099115218,-0.6530174340489816,-0.5584605332984687
96,0.3099140563739837,-0.822026199485518,-0.6424892339373514,-0.12169904618129124,-0.7686102453725114,-0.6147535237933084,0.22788280637398373,-0.7193840805547014,-0.5754892339373513,-0.07074595599040379,-0.6665681664006486,-0.5477535237933083
97,0.31134286343324336,-0.8267834412313728,-0.6402202389903986,-0.11005056083929388,-0.7857152449346809,-0.6027820847698175,0.23160192190873774,-0.7231970059133797,-0.5732202389903986,-0.06045382649433462,-0.6872887837148933,-0.5357820847698176
98,0.3134033386822357,-0.8345984308365961,-0.6408392151397857,-0.09480240892213443,-0.8070361106042048,-0.5952511986297759,0.23571239460665128,-0.7298814146165034,-0.5738392151397858,-0.04726502995532611,-0.7113487212304255,-0.528251198629776
99,0.3150549325870604,-0.8458527611877995,-0.642780295277064,-0.07244353557356886,-0.8342846917297917,-0.5903211745266368,0.23903560077420183,-0.7399931239273625,-0.5757802952770641,-0.027485860533800643,-0.7403146909859257,-0.5233211745266368
100,0.31474835848451166,-0.8550708563693822,-0.6442327170410609,-0.04335646653532477,-0.881535735882169,-0.5882503657379603,0.2403488573992303,-0.7478869827159703,-0.5772327170410608,-0.0015415283477255848,-0.786508527553922,-0.5212503657379602
101,0.3142104553149392,-0.8627740085261795,-0.6450215370405878,-0.008203175468618706,-0.9408230722087356,-0.5922325641859736,0.24222583641273276,-0.7539757430690261,-0.5780215370405878,0.02921295483571784,-0.8411087930339309,-0.5252325641859735
102,0.3145812320195245,-0.8695931143767484,-0.646005220921033,0.029783138879399207,-1.0099957890517361,-0.6001093464207583,0.24559806460962763,-0.759156734467233,-0.579005220921033,0.06102737213001719,-0.9033611125952847,-0.5331093464207584
103,0.3167876400194243,-0.8789319062001276,-0.6427080207410225,0.0646307565412596,-1.0794613623387384,-0.6085290484967598,0.25152395145512374,-0.7676890158421564,-0.5757080207410226,0.08743071781016143,-0.9656598829991389,-0.5415290484967599
104,0.3202038504721796,-0.8902242403732769,-0.6437848542562816,0.09766832222959154,-1.1517763357864848,-0.6160602305761669,0.25829906245490664,-0.777716777871751,-0.5767848542562816,0.1116246529462015,-1.0320626717316141,-0.5490602305761668
105,0.32447298159058535,-0.8933562558875439,-0.6412717867676154,0.13261401196177447,-1.2105202597365734,-0.6226337719742194,0.26512764682229006,-0.7817248624549267,-0.5742717867676155,0.13895951499398196,-1.086842946408784,-0.5556337719742195
106,0.3269029878194627,-0.8887639225599989,-0.6383465786900513,0.16363676862075893,-1.2519250692007766,-0.6242623587574951,0.26937480495527355,-0.778386610853456,-0.5713465786900513,0.16449480728462307,-1.1267386258719192,-0.5572623587574952
107,0.3275396674742237,-0.8758289049251601,-0.6382937078670199,0.18918754159112128,-1.2718089054210706,-0.6266888623431857,0.27007885275979193,-0.7672148774250075,-0.5712937078670199,0.18664017318387183,-1.1463471482379957,-0.5596888623431857
108,0.325478683548607,-0.8614758254677445,-0.6372972291600574,0.21187060638014232,-1.27740240112845,-0.6306520265233386,0.26604362888876354,-0.7569304110199601,-0.5702972291600573,0.20788140161577617,-1.1519120933205276,-0.5636520265233386
109,0.32002969435470563,-0.8347469782846199,-0.633640527835392,0.2306077142717169,-1.2792003667371499,-0.6342252494006386,0.2583532666327284,-0.7367075002210365,-0.5666405278353921,0.2264032696844862,-1.1539325034635293,-0.5672252494006387
110,0.31625434993589296,-0.8056851846439546,-0.6245005595338899,0.2425492057093419,-1.2740037066204255,-0.6395798194063265,0.2528436431177892,-0.7182349187595551,-0.55750055953389,0.23837258159006014,-1.1482962590915864,-0.5725798194063265
111,0.316272148350349,-0.7764704516892452,-0.6147325048320285,0.25017216191636615,-1.2716436079506894,-0.6428794274203768,0.24980640546428257,-0.7008574298386593,-0.5477325048320285,0.2460114745889812,-1.1456784895424863,-0.5758794274203769
112,0.3193858044739444,-0.7560185083908361,-0.6031046448945554,0.25403083139617033,-1.2718239316505713,-0.6462256251573117,0.24966500723321028,-0.6932983139318746,-0.5361046448945554,0.2518186348076541,-1.1449723133606238,-0.5792256251573118
113,0.32349929850655323,-0.7415029689214547,-0.5888731188198854,0.25649116825419194,-1.2663533374212106,-0.6489110435793677,0.25154993575173146,-0.6918569191835244,-0.521749691421775,0.25834085684376484,-1.13853260721186,-0.5819110435793677
114,0.3266035568588479,-0.7406916952896548,-0.5918558744595829,0.25857850431139306,-1.250361952858014,-0.6551795029380341,0.25736529647047357,-0.7077839709091617,-0.49735585257792664,0.2646790620558961,-1.120969328956647,-0.5881795029380341
115,0.333132470598811,-0.7582500927212311,-0.59671661100793,0.2601986402779759,-1.2311918191673827,-0.6599112415550799,0.26512254272996794,-0.7350044600727631,-0.48013961126790955,0.2683676282077969,-1.1013305239441467,-0.5929112415550799
116,0.3410146467604336,-0.7818665173141273,-0.5922284890874142,0.2584892966069874,-1.2146699991313727,-0.6643416139348264,0.27312158869883385,-0.7632492151347907,-0.4680633713467831,0.267514244488686,-1.0849010315028937,-0.5973416139348263
117,0.3569124792473901,-0.8224199225830693,-0.5744391354569542,0.2552344132917512,-1.1978857030796666,-0.6685669974335777,0.2881855075018991,-0.8070151021408696,-0.4502274664887535,0.263476603175937,-1.0682221760677952,-0.6015669974335778
118,0.38464683337925587,-0.8894997890132791,-0.5712727773175419,0.249796122748839,-1.177000289692295,-0.6722902209744632,0.3098437790465227,-0.8692779894012338,-0.45140008807041054,0.2576306131374708,-1.0481371934551125,-0.6052902209744633
119,0.43086951805192664,-0.9572417099599293,-0.5756000457186625,0.24619558287698462,-1.1641604859952381,-0.6735204916376993,0.34677637947637274,-0.9300919134740284,-0.46361078599881383,0.2516895404263182,-1.0365295369748524,-0.6065204916376994
120,0.4782177552941307,-1.0176909630112927,-0.5835271559590909,0.24639775682120169,-1.1571653549485486,-0.6751847034329983,0.38389310691385115,-0.9854276244454663,-0.48149842842765783,0.248363704270409,-1.0305550758652966,-0.6081847034329984
121,0.5252908374686371,-1.078348570136107,-0.5882084764235389,0.24788391027046552,-1.1536149313726793,-0.6779031061252743,0.4205909575839173,-1.0431407025137316,-0.502202473076263,0.24561771559907308,-1.0278266599455248,-0.6109031061252742
122,0.580018634871712,-1.146992647892039,-0.5957664670768856,0.25097313054012327,-1.1523631455955912,-0.6800537896824743,0.46477010376857786,-1.1102320792732645,-0.5243931918812659,0.2451458898942378,-1.027518952137034,-0.6130537896824744
123,0.6361250814131467,-1.2074833814602688,-0.6090130772613386,0.2564249496988027,-1.1549615566235378,-0.680777121250099,0.5121252771548002,-1.1722873751622036,-0.5429141127509535,0.2488357510498731,-1.031497747133334,-0.613777121250099
124,0.6923022209468486,-1.266572722820665,-0.622201114500543,0.26220369476705807,-1.1537814230007186,-0.6803722675690855,0.5617023049655558,-1.2340437859577194,-0.555201114500543,0.25494030255705136,-1.0319522708934799,-0.6133722675690855
125,0.7513587758017679,-1.3115058474861814,-0.6258329388258093,0.267032517500033,-1.1536694698654844,-0.6785900828001135,0.6163476690722605,-1.2834303908669187,-0.5588329388258093,0.2605668142510553,-1.0335097842537595,-0.6115900828001135
126,0.8058539788108505,-1.3358562583852382,-0.6258421960941094,0.2710608105044998,-1.1604735250402065,-0.676387650119378,0.6681872765403427,-1.3138121361661526,-0.5588421960941095,0.26355756920391693,-1.0416277642179104,-0.609387650119378
127,0.8428989294628395,-1.345038197680132,-0.6285765249602699,0.2750072870115532,-1.1682325226503774,-0.6719795544021034,0.704078966722895,-1.3304662329393788,-0.56157652496027,0.26599303816359177,-1.0513708812433644,-0.6049795544021035
