frame_id,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z
63,0.2859328665163048,-0.7311736388837744,-0.6964509526478577,-0.07224969041089935,-0.7491328163778235,-0.6753432790028382,0.2172896094944008,-0.6406547470724036,-0.6294509526478578,-0.03523033705096168,-0.6546568318044592,-0.6083432790028382
64,0.28610058150115947,-0.7325197251520876,-0.6966403193855439,-0.0720055846231844,-0.7479252608500246,-0.6759511299514924,0.2175357343894575,-0.6419243009768252,-0.629640319385544,-0.03489091598567029,-0.6537344248972659,-0.6089511299514925
65,0.28633172420995834,-0.7346616790055123,-0.6953964976255447,-0.07204936833841202,-0.7466966912506905,-0.6752351073209792,0.21777453629511,-0.6440758511780587,-0.6283964976255447,-0.03484839962584374,-0.6528965041397896,-0.6082351073209793
66,0.28684158124269743,-0.7365424953895854,-0.6941050277232461,-0.07207894824205141,-0.7468713842827128,-0.6746901855944925,0.21829449631513853,-0.6459381305176066,-0.6271050277232462,-0.03492154307423334,-0.6531683527427958,-0.6076901855944925
67,0.2875034031621908,-0.7374916440385277,-0.6933135260919625,-0.0719536873348261,-0.7456055051225121,-0.6743005980829293,0.2188989338628744,-0.646947777880996,-0.6263135260919626,-0.03472241711097013,-0.652213252200454,-0.6073005980829294
68,0.2882851257618313,-0.7387389609430102,-0.6927217251481961,-0.07192834022680472,-0.7453526327226427,-0.6744877106370877,0.21961224523147393,-0.6482779452417162,-0.6257217251481961,-0.03467619720140647,-0.6521744796846178,-0.6074877106370877
69,0.2885747701093351,-0.7407240479733446,-0.6913944419607032,-0.07226195184739481,-0.7446790545727708,-0.6737517651304115,0.21998262407032598,-0.6502652972485521,-0.6243944419607033,-0.03487617893370043,-0.6518193095471361,-0.6067517651304115
70,0.28877423960693704,-0.7420222370274132,-0.6904044186171558,-0.07257894914619101,-0.7439238636143273,-0.6738957201537159,0.22020051140316355,-0.6516239850170678,-0.6234044186171559,-0.03511968743077887,-0.6511857120640343,-0.606895720153716
71,0.289018898309223,-0.7444661555200582,-0.6885215502347746,-0.07281480818892305,-0.7437439856439596,-0.6735480290021696,0.2204740187535208,-0.6540795860200888,-0.6215215502347746,-0.03512027949000185,-0.6512568292528158,-0.6065480290021696
72,0.28908043128649297,-0.7471438443608349,-0.6879918723875489,-0.07291411834557948,-0.7445668971486157,-0.6734138875776734,0.22048421723047795,-0.6566598212666577,-0.6209918723875489,-0.03504335361321864,-0.6522527134366101,-0.6064138875776734
73,0.2886014567211532,-0.7497241073142504,-0.6875103871802748,-0.07352922991958621,-0.7443071179877734,-0.6741223494986952,0.22024132176193234,-0.6591178350936389,-0.6205103871802748,-0.035473884503517183,-0.6521635227691149,-0.6071223494986953
74,0.288357775325494,-0.7518578502495075,-0.6868321131491866,-0.0736850987723301,-0.7444563838798786,-0.6730643938803877,0.220047827477174,-0.6611534091789508,-0.6198321131491866,-0.03556631911305885,-0.6526906225044513,-0.6060643938803878
75,0.35111631477957417,-0.857061278729816,-0.639165108624631,-0.14162586604470562,-0.8493147014669375,-0.6572303227817355,0.2653379144776409,-0.7546054243139224,-0.5721651086246311,-0.09094814186209987,-0.7362024306348758,-0.5902303227817356
76,0.3502267831518111,-0.8589318524609553,-0.6381657896358701,-0.14151853979092266,-0.8470651637326228,-0.6573360143024656,0.2641659909440932,-0.7563032637845026,-0.5711657896358702,-0.09048323244314815,-0.7338983546505915,-0.5903360143024656
77,0.3496474162257073,-0.8616782854805933,-0.6375227300245496,-0.1410312368952873,-0.8444548081170069,-0.6592806307394239,0.26318225120667194,-0.7587308119545924,-0.5705227300245497,-0.08944493676062848,-0.73097239244089,-0.5922806307394239
78,0.34925193777780805,-0.8645699163462268,-0.6379700522897946,-0.14039714941282,-0.8414691825892078,-0.6625389080522763,0.26199930599432264,-0.761111034968053,-0.5709700522897947,-0.08824232527513232,-0.727254047014867,-0.5955389080522764
79,0.3501687570987997,-0.8674012115952792,-0.6393324349423819,-0.13986936960827734,-0.8376803687569918,-0.6680897686978751,0.2621622904716787,-0.7631795695779147,-0.572332434942382,-0.08714612577568914,-0.7223269036767306,-0.6010897686978751
80,0.3506834154995886,-0.8705335267150076,-0.6401129639211758,-0.1401588821736368,-0.8331953294837149,-0.672874716526614,0.26213557478513394,-0.7656451471411856,-0.5731129639211758,-0.08678858521852817,-0.7168893225752981,-0.6058747165266141
81,0.35197161851283454,-0.872549098028685,-0.6400309843825125,-0.14057721974495507,-0.8293236308236374,-0.6763406438635611,0.26335095582362555,-0.7670641951699508,-0.5730309843825125,-0.08665173532608605,-0.7123971395631088,-0.6093406438635611
82,0.35362718781289004,-0.8740373430919135,-0.6392141174378521,-0.14121903697196103,-0.8251574812602485,-0.6774712990822918,0.26502324422654056,-0.7683302341174567,-0.5722141174378521,-0.0868348501080618,-0.708085018224665,-0.6104712990822918
83,0.3555689162185445,-0.8767366521205986,-0.6365414399274341,-0.14118727980348922,-0.8233962170925224,-0.6769669789441577,0.26715181829240464,-0.771036934122094,-0.5695414399274341,-0.0865383291074977,-0.706341516241082,-0.6099669789441577
84,0.3579370220850251,-0.8806138304207707,-0.6341668691106788,-0.1402246663619735,-0.823242810103693,-0.6753457512327186,0.26949570977194526,-0.7750141886208439,-0.5671668691106788,-0.08539132869736932,-0.7063027885888005,-0.6083457512327186
85,0.3602546215715847,-0.8839856141858036,-0.6306702382657858,-0.1390049099263706,-0.8234972113423282,-0.6730202920530173,0.27212340242294886,-0.7783538454823429,-0.5636702382657859,-0.08415269249053381,-0.7066599482350284,-0.6060202920530173
86,0.3624927266228042,-0.888090988402837,-0.6260011559147569,-0.13713887196900032,-0.8270791375689441,-0.6682007675785753,0.27451113003371574,-0.7825470769457752,-0.559001155914757,-0.08259184521557472,-0.710235317950719,-0.6012007675785753
87,0.36570869616298296,-0.8951388078421587,-0.6199904911131779,-0.13480548330517195,-0.8310430126875872,-0.6637978188605229,0.27802808812884905,-0.7896062212676043,-0.552990491113178,-0.08043907352657698,-0.7140644269675249,-0.596797818860523
88,0.3665501929081074,-0.8999355093255872,-0.614580468428805,-0.13237231902712665,-0.8353639498964185,-0.6584707658416773,0.278737635091602,-0.7946499840036267,-0.547580468428805,-0.07851271264189563,-0.7183336273446912,-0.5914707658416773
89,0.3674450942507974,-0.9073395489394898,-0.6074911398259173,-0.12975700411880098,-0.839798247689032,-0.6530843419400225,0.27976755585586943,-0.8023264764487976,-0.5404911398259173,-0.07646171960914216,-0.7225267051398987,-0.5860843419400226
90,0.3652917802992306,-0.9099189593835035,-0.6034095191075648,-0.1272067218360462,-0.8421041324181715,-0.6462986373021449,0.27734238511948206,-0.8057579352898756,-0.5364095191075648,-0.07442810528846167,-0.7253242089791456,-0.5792986373021449
91,0.36382960246010043,-0.9109340427821735,-0.6018943268077164,-0.1253988249500253,-0.8427081821864704,-0.6411755758540421,0.2756167100469611,-0.8072735188907245,-0.5348943268077164,-0.07336315049724362,-0.7257643459743122,-0.5741755758540421
92,0.35870975753823586,-0.9124532031273702,-0.6018294027976407,-0.12070342400511436,-0.841646103785024,-0.630199544780673,0.27086417874852486,-0.8096093224739889,-0.5348294027976408,-0.06801335015734367,-0.7267041491722921,-0.563199544780673
93,0.3543927925366006,-0.9141781845974037,-0.6015277573692328,-0.1168523622018256,-0.8391132274555275,-0.6211504408943183,0.2675972091692529,-0.8115227142261574,-0.5345277573692329,-0.06439218346895359,-0.7259271660732338,-0.5541504408943183
94,0.3499059188343381,-0.9138090851629386,-0.6020288135127811,-0.10985224366413604,-0.8442399742925772,-0.6026981736736088,0.26368197381270875,-0.8116999509657035,-0.5350288135127812,-0.056827817561497795,-0.7347040417516837,-0.5356981736736088
95,0.34968630684488744,-0.9202321692282567,-0.5984153733093007,-0.09966518269902735,-0.8506336732680211,-0.5873962030250295,0.2652996898996207,-0.817974321442307,-0.5314153733093008,-0.04731834219819575,-0.7439209743315587,-0.5203962030250295
96,0.34971159108863503,-0.9263899744400987,-0.5956480056715845,-0.08761302224411338,-0.8694124043831835,-0.5679812581015466,0.26652179070697457,-0.8240081489930162,-0.5286480056715845,-0.03570056549324363,-0.7671976507554064,-0.5009812581015467
97,0.34934848060947843,-0.9353581803297857,-0.5933099289045385,-0.07782379278796725,-0.8891184466338018,-0.5585590500936559,0.26913417389732786,-0.8316748278593877,-0.5263099289045385,-0.02768968531745486,-0.7895493047690252,-0.49155905009365597
98,0.3496398018178297,-0.9426390333246673,-0.5922179591229833,-0.06432005898386706,-0.9120453996729339,-0.546257771210996,0.2709735320386244,-0.8381298585009063,-0.5252179591229833,-0.015544490379397757,-0.8163616461824859,-0.479257771210996
99,0.35023105564323487,-0.9538115156028653,-0.59187778375189,-0.0494822072723764,-0.9375892770622158,-0.5411889209512919,0.2742693019172293,-0.8477054727409268,-0.5248777837518901,-0.003246660802687984,-0.8432332766387844,-0.47418892095129195
100,0.35150732656802575,-0.9657790970086353,-0.5922495355057362,-0.018468597923856578,-0.9893276404618518,-0.5351433982300404,0.27673461099948327,-0.8584431719064014,-0.5252495355057363,0.02493750115718285,-0.8946992468117969,-0.4681433982300405
101,0.35290731743771175,-0.980666814444703,-0.5935404391652737,0.013444232501569786,-1.039189217684907,-0.5387613864308987,0.2804873611112271,-0.8719305378181161,-0.5265404391652737,0.05290505544144253,-0.9416179639083566,-0.4717613864308987
102,0.35480421845022647,-0.9954083369375439,-0.594263460692211,0.0584016895681998,-1.1269877360464307,-0.5457009339893302,0.2849271899849555,-0.8852581189275952,-0.5272634606922111,0.0916685095817229,-1.0219394372106763,-0.4787009339893302
103,0.3564738297081931,-1.013875612130505,-0.5931150804353746,0.08989631768235995,-1.1981492127088131,-0.5550790320230516,0.2903611176825507,-0.9022473777440609,-0.5261150804353747,0.11592558409938647,-1.0863650525716366,-0.4880790320230517
104,0.35856787685224845,-1.0324608553928556,-0.5935311996909076,0.12558191839525534,-1.283037649540347,-0.5630876505347187,0.2958406192428811,-0.9198076595348539,-0.5265311996909077,0.14253397110769583,-1.1644639839214506,-0.4960876505347187
105,0.3614925175152166,-1.0535973744263174,-0.5933628176753627,0.1522894605241163,-1.358977063166094,-0.5703286623065578,0.3017282216987951,-0.9407716231216909,-0.5263628176753627,0.16190593607643677,-1.2361213998665335,-0.5033286623065578
106,0.36503125552007987,-1.0715720852167578,-0.5936645925794364,0.18935379210779502,-1.4310260017664405,-0.5749101103101493,0.307107133901809,-0.9600875576288672,-0.5266645925794364,0.19255813781092002,-1.3058377702982398,-0.5079101103101493
107,0.3695987142800732,-1.0903187434450956,-0.5939051061104619,0.21920566039079858,-1.4798417131678434,-0.5803266911934697,0.31265663878912164,-0.9801607768313261,-0.5269051061104619,0.2180229701280041,-1.3538858334795805,-0.5133266911934697
108,0.3718291573404713,-1.1006567388103576,-0.5911414674883344,0.2516949676155491,-1.5183948188350769,-0.5829867176180341,0.31336525605911447,-0.9945986180828186,-0.5241414674883345,0.24826472030872537,-1.3929238825367065,-0.5159867176180342
109,0.36273478494877054,-1.0969054878951283,-0.5904081706357756,0.2655112497686787,-1.5332738341094228,-0.5865472797704496,0.30179428087467386,-0.9954336763621541,-0.5234081706357756,0.2611265905379696,-1.4077097357512685,-0.5195472797704497
110,0.35708786243958457,-1.0872403952089371,-0.5795792327662566,0.2750381126479624,-1.5449729534593644,-0.5910532460948088,0.29503045672936423,-0.9961121055093827,-0.5125792327662566,0.2707492231802462,-1.4192807647195878,-0.5240532460948089
111,0.35063655807789473,-1.07502844366536,-0.5717472762735196,0.2785563035231462,-1.5549568775604712,-0.5937664837510892,0.2850548340302339,-0.9939223173569189,-0.5047472762735197,0.27448303385790496,-1.4291567448090063,-0.5267664837510893
112,0.34548526320759265,-1.0562261214508908,-0.5532570493341991,0.2765057763845107,-1.558783309723367,-0.5945253384234019,0.27794838015142886,-0.9900797178997891,-0.4862570493341991,0.27401096437279193,-1.4320861866726773,-0.527525338423402
113,0.3423656292670785,-1.0526459798129508,-0.5449348134388783,0.27175482292113884,-1.5631191715510795,-0.5959035796513417,0.27035369653640373,-0.9970570787700126,-0.47793481343887834,0.27294064987836464,-1.4357385024341056,-0.5289035796513417
114,0.33897156058264954,-1.0648461872624466,-0.5328613910979807,0.26630992232276185,-1.5674210185097763,-0.5960286192530402,0.2693511748166202,-1.0272697949694702,-0.44578268619716255,0.2723343425841449,-1.4383193248795578,-0.5290286192530402
115,0.33638333077578864,-1.101269319318817,-0.5332184037342298,0.2618584587708028,-1.5702005472412566,-0.5966691824541994,0.2683154075875791,-1.0756162848701933,-0.4203556348429629,0.2703233092561277,-1.440577134155319,-0.5296691824541995
116,0.3384517879694613,-1.1413191036699573,-0.5258901425031581,0.25832293941675744,-1.5736868159292499,-0.5975702992109218,0.2715572865217837,-1.1219231860159198,-0.4013581581739345,0.26794560640155396,-1.444058455657796,-0.5305702992109218
117,0.34963520490600786,-1.1917150459630648,-0.5075282497191438,0.2552347319669934,-1.5749713025434176,-0.5966680373930939,0.2816414745993825,-1.1746872804505983,-0.38320070932149974,0.264358534152052,-1.4456804833753267,-0.529668037393094
118,0.37738558198361716,-1.284486832926632,-0.49573060645252554,0.25370155568271,-1.5780626860359916,-0.596486624137462,0.30462736929803214,-1.2635591951111564,-0.3747231043735155,0.26224128450303397,-1.4489789334038505,-0.5294866241374621
119,0.4906144571959885,-1.2849534942215541,-0.47588854877903214,0.2723423076331528,-1.6217521323269466,-0.5128921851392005,0.395963190263501,-1.2494726671284297,-0.40888854877903213,0.26727795056103787,-1.5145293964451412,-0.4458921851392006
120,0.5067249435469421,-1.307912977776141,-0.478867739158879,0.28701933580487093,-1.6270724855276057,-0.5169089731752974,0.4096448916479858,-1.2757791601034114,-0.411867739158879,0.2788155797406944,-1.521191569408984,-0.44990897317529743
121,0.5230664640203031,-1.3333756461652229,-0.48398168403581804,0.300894375099233,-1.6304295793088386,-0.5208184273906153,0.423995557381204,-1.3045818343671272,-0.41698168403581803,0.2888067543044599,-1.52621961980185,-0.4538184273906154
122,0.5384958234153601,-1.3582151619630167,-0.4900244802811285,0.31588851627930126,-1.6321964351373026,-0.52705249494101,0.43749694493635616,-1.3345743803220103,-0.4230244802811285,0.2996302616320463,-1.5297320572572062,-0.4600524949410101
123,0.5537173009015532,-1.3818759637797484,-0.4959306155324084,0.3308942175008269,-1.633886100622476,-0.5309112106442553,0.4507990038491698,-1.3633025902236113,-0.4289306155324084,0.3106301134921523,-1.5340067761862883,-0.46391121064425533
124,0.5742633255667897,-1.4127722027624259,-0.5022099480956894,0.34323283904268465,-1.6354712488973746,-0.5348623857826096,0.4704067619986745,-1.3974223676050315,-0.43520994809568947,0.3216567399449559,-1.537987375530065,-0.46786238578260964
125,0.5988199512012216,-1.447590013864101,-0.5115537894416702,0.35573456683232507,-1.6410761381412158,-0.538368429009999,0.49381939568593225,-1.4336069132114062,-0.44455378944167023,0.3339347640521737,-1.5460985208774218,-0.4713684290099991
126,0.6232811172030779,-1.4771111513400683,-0.5189623998703536,0.36936579239591083,-1.6480332518840441,-0.5398580001892623,0.5175548453353258,-1.465325584533275,-0.4519623998703537,0.347355406405768,-1.5566236282611499,-0.4728580001892624
